Key,Name,Created,Updated,D42 ID,Type,Subtype,Is Virtual Host,Is Network Device,Is Blade Chassis,Serial No,Asset No,UUID,Notes,In Service,Service Level,Object Category,Tags,Hardware,Room,Rack,Start At,IP Addresses,MAC Addresses,OS,OS Version,Total CPUs,Cores Per CPU,Threads Per Core,CPU Speed,RAM,Local Used Space,Local Free Space,Local Total Space,BIOS,Location,Last Discovered,Customer,Host Device,Building,Business Applications,Cluster,Last Boot Time
CMDB-16321,lu6ctintegra125.devnet.local,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3754,virtual,VMWare,false,false,false,,,4200FED5-708B-8189-5F8F-60901C6533FD,KristoferM : SD#4911,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.125,00:50:56:80:23:8c,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,0.5,2.29,7.06,9.35,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16227,lu6ctintegra127Europcar.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3666,virtual,VMWare,false,false,false,,,420010C5-2FBC-5159-EC14-E40FABAD9E4E,KevinC &gt;&gt; SD#5123,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.127,00:50:56:80:44:f5,SUSE openSUSE (32-bit),,1,2,1,,0.5,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16347,lu6ctintegra128Europcar.devnet.local,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3780,virtual,VMWare,false,false,false,,,4211A22F-8571-826C-A181-E8FD7E8FD7FD,KevinC &gt;&gt; SD#5123,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.128,00:50:56:91:97:19,SUSE openSUSE (32-bit),,1,2,1,,0.5,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16317,lu6ctintegra129.devnet.local,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3750,virtual,VMWare,false,false,false,,,420089AC-5BF1-A287-8377-79FC273480E1,ILehmann &gt;&gt; SD#5496 Test VM UAT IntegraFE/TE 9000 TEST,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.129,00:50:56:80:52:72,SUSE openSUSE (32-bit),,1,2,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16223,lu6ctintegra131.devnet.local,30/May/23 12:16 PM,12/Jan/24 3:11 AM,3662,virtual,VMWare,false,false,false,,,4211B7A0-644C-2333-C27E-64D583CC8391,AlainP : SD#5869,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.131,00:50:56:91:33:06,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Token [3C],,
CMDB-16350,lu6ctintegra132.devnet.local,30/May/23 12:17 PM,12/Jan/24 3:11 AM,3783,virtual,VMWare,false,false,false,,,564DBC9F-96DD-3103-C7E2-4546FA577471,AlainP : SD#5869,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.132,00:50:56:91:04:fe,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Token [3C],,
CMDB-16348,lu6ctintegra133.devnet.local,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3781,virtual,VMWare,false,false,false,,,4211791A-87D1-4CD1-C9F6-0FC7CE9FB88F,AlainP : SD#5869,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.133,00:50:56:91:3a:bc,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16345,lu6ctintegra134.devnet.local,30/May/23 12:17 PM,12/Jan/24 3:11 AM,3779,virtual,VMWare,false,false,false,,,4211FEA6-053B-4088-2F43-33A7C874E3AB,AlainP : SD#5869,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.134,00:50:56:91:ca:74,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Token [3C],,
CMDB-16324,lu6ctintegra135.devnet.local,30/May/23 12:17 PM,12/Jan/24 3:11 AM,3758,virtual,VMWare,false,false,false,,,4211D5D5-88D9-F899-8247-B82B9AE2B004,AlainP : SD#5869,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.135,00:50:56:91:d2:e5,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Token [3C],,
CMDB-16342,lu6ctintegra136.devnet.local,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3776,virtual,VMWare,false,false,false,,,42119B84-E896-E0D5-3AC9-27B5004469D7,ChristopheD : SD#6016,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.136,00:50:56:91:4e:c5,SUSE openSUSE (32-bit),,1,2,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16341,lu6ctintegra137.devnet.local,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3775,virtual,VMWare,false,false,false,,,564D5472-7232-AF29-60FE-498D4271A1BA,ChristopheD : SD#6016,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.137,00:50:56:91:37:ea,SUSE openSUSE (32-bit),,1,2,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16224,lu6ctintegra138.3cint.com,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3663,virtual,VMWare,false,false,false,,,564D4460-05F1-35A9-16DD-A8D1419D74CB,ThomasO clone of lu6ctintegra116 SD#6052 for MPOS project,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.138,00:50:56:91:ee:d2,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16226,lu6ctintegra139.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3665,virtual,VMWare,false,false,false,,,564D9880-89A5-7551-D433-3F8B4342489A,IngoL : SD#6171,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.139,00:50:56:91:e9:74,SUSE openSUSE (32-bit),,1,2,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16259,lu6ctintegra140.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3695,virtual,VMWare,false,false,false,,,42111EDB-7B10-547F-FFB3-82589BFDAA0D,IngoL : SD#6184,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.140,00:50:56:91:86:81,SUSE openSUSE (32-bit),,1,2,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16241,lu6ctintegra142.devnet.local,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3679,virtual,VMWare,false,false,false,,,4211D5C2-5C3F-BE16-F9D0-8F12A358D0A7,VijayK : SD#6382,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.142,00:50:56:91:eb:16,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,2.31,12.64,14.95,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16221,lu6ctintegra143.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3660,virtual,VMWare,false,false,false,,,4211BF05-1D73-A49C-9728-E37A4242BA8B,NatachaI : SD#6807,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.143,00:50:56:91:07:5a,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16265,lu6ctintegra144.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3700,virtual,VMWare,false,false,false,,,564D0819-E5F2-E820-543A-0B2F4D478C5F,NatachaI : SD #6954,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.144,00:50:56:91:66:40,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16225,lu6ctintegra145.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3664,virtual,VMWare,false,false,false,,,564DE3BC-181A-9F84-04E7-4584DAC16B21,NatachaI : SD #6954,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.145,00:50:56:91:73:b1,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16228,lu6ctintegra146,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3667,virtual,VMWare,false,false,false,,,4211B31E-6ABA-ACC8-37CC-F2E93F866BA5,NatachaI : SD #6954,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.146,00:50:56:91:60:34,SUSE openSUSE (64-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16229,lu6ctintegra147,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3668,virtual,VMWare,false,false,false,,,4211129B-6A5F-D076-7873-CC9CFA140898,NatachaI : SD #6954,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.147,00:50:56:91:8c:30,SUSE openSUSE (64-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16272,lu6ctintegra148.devnet.local,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3707,virtual,VMWare,false,false,false,,,4211FA4A-2ACF-5C86-C07D-9B95506F5DD4,NatachaI : SD #6954,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.148,00:50:56:91:db:0f,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,DB [3C]||Motor [3C]||Portal [3C]||MMM [3C]||TMS [3C]||DCC [3C]||NAS [3C]||Planet Switch [3C]||Transaction Gateway [3C]||Bill [3C]||Token [3C],,
CMDB-16219,lu6ctintegra149.3cint.com,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3659,virtual,VMWare,false,false,false,,,42111691-EA70-63B6-1AC0-D779C676071D,Owner: Pascal / Zaheer,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.149,00:50:56:91:6a:d4,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx02.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx02.3cint.local,Leudelange,,,
CMDB-16344,lu6ctintegra19041.3cint.com,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3778,virtual,VMWare,false,false,false,,,4237EB9A-5D9B-209C-E32D-86E2307BDE42,,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.41,00:50:56:b7:3d:dd,SUSE openSUSE (64-bit),,1,1,1,,1.0,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16358,lu6ctintegraVitalTest003.3cint.com,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3790,virtual,VMWare,false,false,false,,,42115A09-553F-A302-C662-F515454B8E5B,"VitalF : Mariott Central Server
MAC:  00:50:56:30:00:03",true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.103,00:50:56:30:00:03,SuSE,11.4 | 2.6.37.6-0.5-default,1,2,1,,0.5,3.62,1.05,4.67,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16331,lu6ctintegraVitalTestUat008.3cint.com,30/May/23 12:17 PM,11/Jan/24 3:10 AM,3764,virtual,VMWare,false,false,false,,,564D0933-21A3-166B-DD36-25D224670791,VitalF : Europcar &gt;&gt; SD#2783,true,Non-Production,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.108,00:50:56:91:7b:fc,SUSE openSUSE (32-bit),,1,2,1,,0.5,,,,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,10/Jan/24 7:11 AM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-16323,OPENSUSE122V110lu6ctintegra130.3cint.com,30/May/23 12:17 PM,12/Jan/24 3:09 AM,3757,virtual,VMWare,false,false,false,,,564D2997-0A80-EA83-20B2-16B7519292DA,"NeilMc. : SD#5581
Owner: Pascal / Zaheer",true,UAT,,"Luxembourg,Leudelange,3C,Integra,SIP_Server",,IT Room,Rack-A05,,172.17.19.130,00:50:56:80:78:8e,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,0.5,3.14,6.21,9.35,,Leudelange | IT Room | Rack-A05 | lu3cleuesx01.3cint.local,11/Jan/24 9:02 PM,,lu3cleuesx01.3cint.local,Leudelange,,,
CMDB-17130,Test Integra Cluster 42.3,30/May/23 12:18 PM,03/Oct/23 3:05 AM,5211,virtual,VMWare,false,false,false,,,4230967E-0955-6F94-EA3B-9CAA84C0F6CE,,false,Decommissioned,,"Contern,Luxembourg,3C,Integra,SIP_Server,Decommissioned",,Room 1,Rack-A05,,,00:50:56:b0:db:24,SUSE Linux Enterprise 12 (64-bit),,1,1,1,,2.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,27/Sep/23 6:04 AM,,lu3cd1ppesx02.3cint.com,Contern,Integra [3C],,
CMDB-17132,Test Integra Non Custer 42.3,30/May/23 12:18 PM,03/Oct/23 3:05 AM,5213,virtual,VMWare,false,false,false,,,42309DBA-D880-132B-0276-45E256F62A5A,,false,Decommissioned,,"Contern,Luxembourg,3C,Integra,SIP_Server,Decommissioned",,Room 1,Rack-A05,,,00:50:56:b0:8f:b9,SUSE Linux Enterprise 12 (64-bit),,1,1,1,,2.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,27/Sep/23 6:04 AM,,lu3cd1ppesx02.3cint.com,Contern,Integra [3C],,
CMDB-17134,tpl_lu3cintegra59xxx_for_Cluster_NEW,30/May/23 12:18 PM,03/Oct/23 3:05 AM,5215,virtual,VMWare,false,false,false,,,420E31CC-81CC-1B5A-00C2-E61AF5726EDF,,false,Decommissioned,,"Contern,Luxembourg,3C,Integra,SIP_Server,Decommissioned",,Room 1,Rack-A05,,,00:50:56:8e:37:21,SUSE Linux Enterprise 11 (32-bit),,1,4,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,27/Sep/23 6:04 AM,,lu3cd1ppesx02.3cint.com,Contern,Integra [3C],,
CMDB-16182,us3cintegra1GB16GBv1.0.13,30/May/23 12:16 PM,03/Oct/23 3:04 AM,3623,virtual,VMWare,false,false,false,,,42217F17-B218-929D-78C9-2E7D0D5D8FD9,,false,Decommissioned,,"Westmont,3C,Integra,SIP_Server,Decommissioned",,Westmont DC,Rack-110.15 (0916),,,00:50:56:a1:48:9b,SUSE Linux Enterprise 11 (32-bit),,1,1,1,,1.0,,,,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx03.3cint.com,27/Sep/23 11:01 AM,,us6cwesesx03.3cint.com,Westmont,Integra [3C],,
CMDB-16186,us3cintegra2GB40GB12.2v1.0.13,30/May/23 12:16 PM,03/Oct/23 3:04 AM,3627,virtual,VMWare,false,false,false,,,422172D7-F55C-8975-5CCE-953B3000EFC5,,false,Decommissioned,,"Westmont,3C,Integra,SIP_Server,Decommissioned",,Westmont DC,Rack-110.15 (0916),,,00:50:56:a1:5e:9c,SUSE Linux Enterprise 11 (32-bit),,1,2,1,,2.0,,,,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx03.3cint.com,27/Sep/23 11:01 AM,,us6cwesesx03.3cint.com,Westmont,Integra [3C],,
CMDB-16137,us3cintegra48018.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3581,virtual,VMWare,false,false,false,,,4221D844-7CE7-1CA5-B3E2-760507933699,"C-17001371
Stock VM -OB
Ports: 10076-10080",true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.48.18,00:50:56:a1:8a:32,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,3.24,11.71,14.95,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx02.3cint.com,12/Jan/24 2:02 AM,,us6cwesesx02.3cint.com,Westmont,Integra [3C],,
CMDB-16120,us3cintegra48019.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3566,virtual,VMWare,false,false,false,,,422141A0-9E69-306F-053C-91C7FE39F2FF,"C-17001371
Stock VM -OB
Ports: 10056-10060",true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.48.19,00:50:56:a1:18:ca,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,3.22,11.73,14.95,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx02.3cint.com,12/Jan/24 2:02 AM,,us6cwesesx02.3cint.com,Westmont,Integra [3C],,
CMDB-16194,us3cintegra48020.3cint.com,30/May/23 12:16 PM,11/Jan/24 3:10 AM,3634,virtual,VMWare,false,false,false,,,422143EB-451C-9220-1235-D566624E9737,"C-17001371
Stock VM -OB
Ports: 10061-10065",true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.48.20,00:50:56:a1:92:45,SUSE openSUSE (32-bit),,1,1,1,,1.0,,,,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx03.3cint.com,10/Jan/24 12:02 PM,,us6cwesesx03.3cint.com,Westmont,Integra [3C],,
CMDB-16193,us3cintegra49011ScheidtBachmann.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3633,virtual,VMWare,false,false,false,,,4201F514-7E37-DD83-C3B7-334DE04E14E6,NH 4 core,true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.49.11,00:50:56:81:f6:b5,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,3.07,4.0,2.99,25.05,28.04,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx03.3cint.com,12/Jan/24 2:02 AM,,us6cwesesx03.3cint.com,Westmont,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16131,us3cintegra49012ScheidtBachmann.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3576,virtual,VMWare,false,false,false,,,420152D3-556D-3FEC-79E0-691E7B8744A4,NH 4 core,true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.49.12,00:50:56:81:94:1e,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,3.07,4.0,3.23,24.81,28.04,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx02.3cint.com,12/Jan/24 2:02 AM,,us6cwesesx02.3cint.com,Westmont,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16158,us3cintegra49013ScheidtBachmann.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3600,virtual,VMWare,false,false,false,,,42016093-3EDC-712B-09E0-F423B10CEED4,NH 4 core,true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.49.13,00:50:56:81:93:5f,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,3.07,4.0,5.46,22.58,28.04,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx04.3cint.com,12/Jan/24 2:02 AM,,us6cwesesx04.3cint.com,Westmont,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16171,us3cintegra49014Federal.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3612,virtual,VMWare,false,false,false,,,4201CD14-736A-3854-6314-EA0EA5B80703,NH 4 core,true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.49.14,00:50:56:81:2d:7c,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,3.07,4.0,3.31,24.73,28.04,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx01.3cint.com,12/Jan/24 2:02 AM,,us6cwesesx01.3cint.com,Westmont,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16130,us3cintegra49015Federal.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3575,virtual,VMWare,false,false,false,,,42016C34-6246-B799-16AF-96884F26558E,NH 4 core,true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.49.15,00:50:56:81:5b:09,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,3.07,4.0,3.69,24.35,28.04,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx02.3cint.com,12/Jan/24 2:02 AM,,us6cwesesx02.3cint.com,Westmont,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16148,us3cintegra49016Federal.3cint.com,30/May/23 12:16 PM,12/Jan/24 3:09 AM,3591,virtual,VMWare,false,false,false,,,4201437D-3675-1249-19E1-512D772AEAB7,NH 4 core,true,Production,,"Westmont,3C,Integra,SIP_Server",,Westmont DC,Rack-110.15 (0916),,172.17.49.16,00:50:56:81:af:50,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,3.07,4.0,3.36,24.68,28.04,,Westmont | Westmont DC | Rack-110.15 (0916) | us6cwesesx04.3cint.com,12/Jan/24 2:02 AM,,us6cwesesx04.3cint.com,Westmont,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
